Chamber,District Number,School District,RCDTS,Legislator Name,Total Students,Share of Students
House,18,Evanston Twp HSD 202,0501620201700,Robyn Gabel,3483,1
House,18,Kenilworth SD 38,0501603800200,Robyn Gabel,482,1
House,18,New Trier Twp HSD 203,0501620301700,Robyn Gabel,2759,0.75
House,18,Wilmette SD 39,0501603900200,Robyn Gabel,1260,0.39
House,18,Winnetka SD 36,0501603600200,Robyn Gabel,1710,1
House,19,Chicago Public Schools District 299,1501629902500,Lindsey LaPointe,10306,0.03
House,19,Union Ridge SD 86,0601608600200,Lindsey LaPointe,643,1
House,20,Chicago Public Schools District 299,1501629902500,Brad Stephens,10636,0.03
House,20,Franklin Park SD 84,0601608400200,Brad Stephens,199,0.16
House,20,Norridge SD 80,0601608000200,Brad Stephens,1114,1
House,20,Pennoyer SD 79,0601607900200,Brad Stephens,434,1
House,20,Ridgewood CHSD 234,0601623401600,Brad Stephens,919,1
House,20,Rosemont ESD 78,0601607800200,Brad Stephens,202,1
House,20,Schiller Park SD 81,0601608100200,Brad Stephens,1350,1
House,21,Argo CHSD 217,0701621701600,Abdelnasser Rashid,1771,1
House,21,Berwyn North SD 98,0601609800200,Abdelnasser Rashid,2462,1
House,21,Berwyn South SD 100,0601610000200,Abdelnasser Rashid,956,0.32
House,21,Brookfield Lagrange Park SD 95,0601609500200,Abdelnasser Rashid,882,0.65
House,21,Chicago Public Schools District 299,1501629902500,Abdelnasser Rashid,581,0
House,21,Cicero SD 99,0601609900200,Abdelnasser Rashid,165,0.02
House,21,Indian Springs SD 109,0701610900200,Abdelnasser Rashid,731,0.31
House,21,J S Morton HSD 201,0601620101700,Abdelnasser Rashid,3410,0.43
House,21,La Grange SD 102,0601610200200,Abdelnasser Rashid,1176,0.41
House,21,La Grange SD 105 South,0601610500200,Abdelnasser Rashid,587,0.5
House,21,Lyons SD 103,0601610300200,Abdelnasser Rashid,390,0.19
House,21,Riverside SD 96,0601609600200,Abdelnasser Rashid,1589,0.93
House,21,Riverside-Brookfield Twp SD 208,0601620801700,Abdelnasser Rashid,1637,1
House,21,Summit SD 104,0701610400200,Abdelnasser Rashid,1423,1
House,22,Burbank SD 111,0701611100200,Angelica Guerrero-Cuellar,1977,0.63
House,22,Chicago Public Schools District 299,1501629902500,Angelica Guerrero-Cuellar,11759,0.04
House,22,Reavis Twp HSD 220,0701622001700,Angelica Guerrero-Cuellar,1893,1
House,23,Chicago Public Schools District 299,1501629902500,"Edgar González, Jr.",11881,0.04
House,23,Cicero SD 99,0601609900200,"Edgar González, Jr.",493,0.06
House,24,Chicago Public Schools District 299,1501629902500,Theresa Mah,11232,0.03
House,25,Chicago Public Schools District 299,1501629902500,"Curtis J. Tarver, II",13724,0.04
House,26,Chicago Public Schools District 299,1501629902500,Kam Buckner,3996,0.01
House,27,CCSD 146,0701614600400,Justin Slaughter,449,0.19
House,27,CHSD 218,0701621801600,Justin Slaughter,1806,0.33
House,27,Chicago Public Schools District 299,1501629902500,Justin Slaughter,5374,0.02
House,27,Cons HSD 230,0701623001300,Justin Slaughter,2207,0.29
House,27,Cook County SD 130,0701613000200,Justin Slaughter,1069,0.37
House,27,Kirby SD 140,0701614000200,Justin Slaughter,595,0.17
House,27,Orland SD 135,0701613500200,Justin Slaughter,3818,0.74
House,28,Arbor Park SD 145,0701614500200,"Robert ""Bob"" Rita",397,0.36
House,28,CCSD 146,0701614600400,"Robert ""Bob"" Rita",848,0.36
House,28,CHSD 218,0701621801600,"Robert ""Bob"" Rita",0,0
House,28,Calumet Public SD 132,0701613200200,"Robert ""Bob"" Rita",865,1
House,28,Chicago Public Schools District 299,1501629902500,"Robert ""Bob"" Rita",2959,0.01
House,28,Cook County SD 130,0701613000200,"Robert ""Bob"" Rita",1812,0.63
House,28,Dolton SD 148,0701614800200,"Robert ""Bob"" Rita",703,0.36
House,28,Forest Ridge SD 142,0701614200200,"Robert ""Bob"" Rita",1274,0.85
House,28,Gen George Patton SD 133,0701613300200,"Robert ""Bob"" Rita",205,1
House,28,Kirby SD 140,0701614000200,"Robert ""Bob"" Rita",1459,0.42
House,28,Posen-Robbins ESD 143-5,0701614350200,"Robert ""Bob"" Rita",1201,1
House,29,Beecher CUSD 200U,56099200U2600,Thaddeus Jones,1033,1
House,29,Bloom Twp HSD 206,0701620601700,Thaddeus Jones,1270,0.41
House,29,Brookwood SD 167,0701616700200,Thaddeus Jones,988,1
House,29,Chicago Public Schools District 299,1501629902500,Thaddeus Jones,905,0
House,29,Dolton SD 149,0701614900200,Thaddeus Jones,2227,1
House,29,Ford Heights SD 169,0701616900200,Thaddeus Jones,415,1
House,29,Homewood SD 153,0701615300200,Thaddeus Jones,541,0.3
House,29,Manteno CUSD 5,3204600502600,Thaddeus Jones,1775,1
House,29,Peotone CUSD 207U,56099207U2600,Thaddeus Jones,1117,0.88
House,29,South Holland SD 150,0701615000200,Thaddeus Jones,802,1
House,29,South Holland SD 151,0701615100200,Thaddeus Jones,572,0.41
House,29,St George CCSD 258,3204625800400,Thaddeus Jones,378,1
House,29,Thornton SD 154,0701615400200,Thaddeus Jones,243,1
House,29,Thornton Twp HSD 205,0701620501700,Thaddeus Jones,1776,0.42
House,30,Bremen CHSD 228,0701622801600,"William ""Will"" Davis",2769,0.57
House,30,Dolton SD 148,0701614800200,"William ""Will"" Davis",1265,0.64
House,30,Flossmoor SD 161,0701616100200,"William ""Will"" Davis",1978,0.86
House,30,Forest Ridge SD 142,0701614200200,"William ""Will"" Davis",224,0.15
House,30,Harvey SD 152,0701615200200,"William ""Will"" Davis",1528,1
House,30,Hazel Crest SD 152-5,0701615250200,"William ""Will"" Davis",829,1
House,30,Homewood Flossmoor CHSD 233,0701623301600,"William ""Will"" Davis",2751,1
House,30,Homewood SD 153,0701615300200,"William ""Will"" Davis",1290,0.7
House,30,Midlothian SD 143,0701614300200,"William ""Will"" Davis",1477,1
House,30,Prairie-Hills ESD 144,0701614400200,"William ""Will"" Davis",1370,0.55
House,30,South Holland SD 151,0701615100200,"William ""Will"" Davis",830,0.59
House,30,Thornton Twp HSD 205,0701620501700,"William ""Will"" Davis",2274,0.54
House,30,W Harvey-Dixmoor PSD 147,0701614700200,"William ""Will"" Davis",726,1
House,31,Chicago Public Schools District 299,1501629902500,Michael Crawford,5358,0.02
House,31,Indian Springs SD 109,0701610900200,Michael Crawford,1632,0.69
House,31,North Palos SD 117,0701611700200,Michael Crawford,2101,0.64
House,31,Oak Lawn-Hometown SD 123,0701612300200,Michael Crawford,873,0.26
House,31,Ridgeland SD 122,0701612200200,Michael Crawford,1625,0.7
House,32,Burbank SD 111,0701611100200,Lisa Davis,1184,0.37
House,32,Chicago Public Schools District 299,1501629902500,Lisa Davis,10918,0.03
House,32,Ridgeland SD 122,0701612200200,Lisa Davis,347,0.15
House,33,Burnham SD 154-5,0701615450200,"Marcus C. Evans, Jr.",140,1
House,33,Calumet City SD 155,0701615500200,"Marcus C. Evans, Jr.",352,0.36
House,33,Chicago Public Schools District 299,1501629902500,"Marcus C. Evans, Jr.",5430,0.02
House,33,Hoover-Schrum Memorial SD 157,0701615700200,"Marcus C. Evans, Jr.",251,0.33
House,33,Lansing SD 158,0701615800200,"Marcus C. Evans, Jr.",1965,0.8
House,33,Lincoln ESD 156,0701615600200,"Marcus C. Evans, Jr.",704,1
House,33,Sandridge SD 172,0701617200200,"Marcus C. Evans, Jr.",400,1
House,33,Sunnybrook SD 171,0701617100200,"Marcus C. Evans, Jr.",961,1
House,33,Thornton Fractional Twp HSD 215,0701621501700,"Marcus C. Evans, Jr.",1740,0.55
House,34,CCSD 168,0701616800400,Nicholas K. Smith,1200,1
House,34,Calumet City SD 155,0701615500200,Nicholas K. Smith,615,0.64
House,34,Chicago Public Schools District 299,1501629902500,Nicholas K. Smith,4739,0.01
House,34,Crete Monee CUSD 201U,56099201U2600,Nicholas K. Smith,1454,0.33
House,34,Grant Park CUSD 6,3204600602600,Nicholas K. Smith,440,1
House,34,Hoover-Schrum Memorial SD 157,0701615700200,Nicholas K. Smith,517,0.67
House,34,Kankakee SD 111,3204611102500,Nicholas K. Smith,778,0.17
House,34,Lansing SD 158,0701615800200,Nicholas K. Smith,479,0.2
House,34,Momence CUSD 1,3204600102600,Nicholas K. Smith,994,1
House,34,Pembroke CCSD 259,3204625900400,Nicholas K. Smith,189,1
House,34,Thornton Fractional Twp HSD 215,0701621501700,Nicholas K. Smith,1237,0.39
House,35,Alsip-Hazlgrn-Oaklwn SD 126,0701612600200,Mary Gill,1529,1
House,35,Atwood Heights SD 125,0701612500200,Mary Gill,362,0.63
House,35,CHSD 218,0701621801600,Mary Gill,1843,0.34
House,35,Chicago Public Schools District 299,1501629902500,Mary Gill,5905,0.02
House,35,Cons HSD 230,0701623001300,Mary Gill,2847,0.38
House,35,Orland SD 135,0701613500200,Mary Gill,1325,0.26
House,35,Palos CCSD 118,0701611800400,Mary Gill,2090,1
House,35,Palos Heights SD 128,0701612800200,Mary Gill,783,1
House,35,Worth SD 127,0701612700200,Mary Gill,730,0.73
House,36,Atwood Heights SD 125,0701612500200,Rick Ryan,215,0.37
House,36,CHSD 218,0701621801600,Rick Ryan,1601,0.29
House,36,Chicago Public Schools District 299,1501629902500,Rick Ryan,287,0
House,36,Chicago Ridge SD 127-5,0701612750200,Rick Ryan,1377,1
House,36,Cons HSD 230,0701623001300,Rick Ryan,2526,0.33
House,36,Evergreen Park CHSD 231,0701623101600,Rick Ryan,889,1
House,36,Evergreen Park ESD 124,0701612400200,Rick Ryan,1708,1
House,36,North Palos SD 117,0701611700200,Rick Ryan,1197,0.36
House,36,Oak Lawn CHSD 229,0701622901600,Rick Ryan,1792,1
House,36,Oak Lawn-Hometown SD 123,0701612300200,Rick Ryan,2428,0.74
House,36,Ridgeland SD 122,0701612200200,Rick Ryan,350,0.15
House,36,Worth SD 127,0701612700200,Rick Ryan,268,0.27
House,37,Homer CCSD 33C,56099033C0400,Patrick Sheehan,3287,0.89
House,37,Kirby SD 140,0701614000200,Patrick Sheehan,970,0.28
House,37,Lincoln Way CHSD 210,5609921001600,Patrick Sheehan,4699,0.71
House,37,Mokena SD 159,5609915900200,Patrick Sheehan,1556,1
House,37,New Lenox SD 122,5609912200200,Patrick Sheehan,2014,0.41
House,37,Will County SD 92,5609909200200,Patrick Sheehan,756,0.54
House,38,Arbor Park SD 145,0701614500200,Debbie Meyers-Martin,692,0.64
House,38,Bremen CHSD 228,0701622801600,Debbie Meyers-Martin,2085,0.43
House,38,CCSD 146,0701614600400,Debbie Meyers-Martin,1057,0.45
House,38,Country Club Hills SD 160,0701616000200,Debbie Meyers-Martin,993,1
House,38,ESD 159,0701615900200,Debbie Meyers-Martin,1624,1
House,38,Frankfort CCSD 157C,56099157C0400,Debbie Meyers-Martin,1698,0.64
House,38,Kirby SD 140,0701614000200,Debbie Meyers-Martin,435,0.13
House,38,Matteson ESD 162,0701616200200,Debbie Meyers-Martin,1577,0.68
House,38,Prairie-Hills ESD 144,0701614400200,Debbie Meyers-Martin,1136,0.45
House,38,Rich Twp HSD 227,0701622701700,Debbie Meyers-Martin,2261,0.98
House,38,Summit Hill SD 161,5609916100200,Debbie Meyers-Martin,2033,0.86
House,39,Chicago Public Schools District 299,1501629902500,Will Guzzardi,6796,0.02
House,40,Chicago Public Schools District 299,1501629902500,"Jaime M. Andrade, Jr.",15841,0.05
House,41,CUSD 200,1902220002600,Janet Yang Rohr,456,0.04
House,41,Indian Prairie CUSD 204,1902220402600,Janet Yang Rohr,10027,0.39
House,41,Naperville CUSD 203,1902220302600,Janet Yang Rohr,11104,0.7
House,42,CCSD 89,1902208900400,Terra Costa Howard,2222,1
House,42,Downers Grove GSD 58,1902205800200,Terra Costa Howard,230,0.05
House,42,Glen Ellyn SD 41,1902204100200,Terra Costa Howard,2814,0.81
House,42,Glenbard Twp HSD 87,1902208701700,Terra Costa Howard,5501,0.72
House,42,Lisle CUSD 202,1902220202600,Terra Costa Howard,723,0.49
House,42,Lombard SD 44,1902204400200,Terra Costa Howard,2732,0.92
House,42,Naperville CUSD 203,1902220302600,Terra Costa Howard,635,0.04
House,42,SD 45 DuPage County,1902204500200,Terra Costa Howard,552,0.18
House,43,Barrington CUSD 220,3404922002600,Anna Moeller,250,0.03
House,43,CUSD 300,3104530002600,Anna Moeller,3398,0.17
House,43,SD U-46,3104504602200,Anna Moeller,12101,0.36
House,44,SD U-46,3104504602200,Fred Crespo,6299,0.19
House,44,Schaumburg CCSD 54,0501605400400,Fred Crespo,7570,0.5
House,44,Township HSD 211,0501621101700,Fred Crespo,4335,0.36
House,45,Addison SD 4,1902200400200,Martha Deuter,877,0.26
House,45,Butler SD 53,1902205300200,Martha Deuter,279,0.6
House,45,CUSD 201,1902220102600,Martha Deuter,1300,1
House,45,Downers Grove GSD 58,1902205800200,Martha Deuter,346,0.07
House,45,Elmhurst SD 205,1902220502600,Martha Deuter,7942,0.96
House,45,Hinsdale CCSD 181,1902218100400,Martha Deuter,2849,0.81
House,45,Maercker SD 60,1902206000200,Martha Deuter,1387,1
House,45,Salt Creek SD 48,1902204800200,Martha Deuter,297,0.6
House,45,Western Springs SD 101,0601610100200,Martha Deuter,405,0.28
House,46,Addison SD 4,1902200400200,Diane Blair-Sherlock,873,0.26
House,46,CCSD 93,1902209300400,Diane Blair-Sherlock,560,0.17
House,46,DuPage HSD 88,1902208801600,Diane Blair-Sherlock,3715,1
House,46,Lombard SD 44,1902204400200,Diane Blair-Sherlock,247,0.08
House,46,Marquardt SD 15,1902201500200,Diane Blair-Sherlock,2280,1
House,46,Queen Bee SD 16,1902201600200,Diane Blair-Sherlock,1668,1
House,46,SD 45 DuPage County,1902204500200,Diane Blair-Sherlock,2587,0.82
House,46,Salt Creek SD 48,1902204800200,Diane Blair-Sherlock,198,0.4
House,47,Benjamin SD 25,1902202500200,Amy L. Grant,632,1
House,47,CCSD 93,1902209300400,Amy L. Grant,1286,0.39
House,47,CUSD 200,1902220002600,Amy L. Grant,11032,0.96
House,47,Glen Ellyn SD 41,1902204100200,Amy L. Grant,641,0.19
House,47,Glenbard Twp HSD 87,1902208701700,Amy L. Grant,2105,0.28
House,47,Indian Prairie CUSD 204,1902220402600,Amy L. Grant,0,0
House,47,Naperville CUSD 203,1902220302600,Amy L. Grant,837,0.05
House,47,SD U-46,3104504602200,Amy L. Grant,2249,0.07
House,47,Winfield SD 34,1902203400200,Amy L. Grant,316,1
House,48,Bloomingdale SD 13,1902201300200,Jennifer Sanalitro,1301,1
House,48,CCSD 93,1902209300400,Jennifer Sanalitro,1418,0.43
House,48,Comm Cons SD 59,0501605900400,Jennifer Sanalitro,2114,0.36
House,48,Itasca SD 10,1902201000200,Jennifer Sanalitro,984,1
House,48,Keeneyville SD 20,1902202000200,Jennifer Sanalitro,410,0.31
House,48,Lake Park CHSD 108,1902210801600,Jennifer Sanalitro,2526,1
House,48,Medinah SD 11,1902201100200,Jennifer Sanalitro,697,1
House,48,Roselle SD 12,1902201200200,Jennifer Sanalitro,675,1
House,48,SD U-46,3104504602200,Jennifer Sanalitro,409,0.01
House,48,Schaumburg CCSD 54,0501605400400,Jennifer Sanalitro,1731,0.12
House,48,Township HSD 214,0501621401700,Jennifer Sanalitro,1843,0.15
House,48,Wood Dale SD 7,1902200700200,Jennifer Sanalitro,888,1
House,49,Batavia USD 101,3104510102200,Maura Hirschauer,811,0.16
House,49,CHSD 94,1902209401600,Maura Hirschauer,2012,1
House,49,Indian Prairie CUSD 204,1902220402600,Maura Hirschauer,2838,0.11
House,49,SD U-46,3104504602200,Maura Hirschauer,8480,0.25
House,49,St Charles CUSD 303,3104530302600,Maura Hirschauer,0,0
House,49,West Chicago ESD 33,1902203300200,Maura Hirschauer,3237,1
House,50,Aurora East USD 131,3104513102200,Barbara Hernandez,10672,0.88
House,50,Aurora West USD 129,3104512902200,Barbara Hernandez,6588,0.61
House,50,Batavia USD 101,3104510102200,Barbara Hernandez,1924,0.37
House,50,Indian Prairie CUSD 204,1902220402600,Barbara Hernandez,1717,0.07
House,51,Barrington CUSD 220,3404922002600,Nabeela Syed,1452,0.18
House,51,CHSD 128,3404912801600,Nabeela Syed,0,0
House,51,Kildeer Countryside CCSD 96,3404909600400,Nabeela Syed,1540,0.44
House,51,Lake Zurich CUSD 95,3404909502600,Nabeela Syed,5628,1
House,51,Palatine CCSD 15,0501601500400,Nabeela Syed,4605,0.41
House,51,Township HSD 211,0501621101700,Nabeela Syed,2568,0.21
House,52,Barrington CUSD 220,3404922002600,Martin McLaughlin,6076,0.76
House,52,CUSD 300,3104530002600,Martin McLaughlin,1327,0.07
House,52,Diamond Lake SD 76,3404907600200,Martin McLaughlin,821,1
House,52,Fox River Grove Cons SD 3,4406300300300,Martin McLaughlin,417,1
House,52,Fremont SD 79,3404907900200,Martin McLaughlin,2049,1
House,52,Hawthorn CCSD 73,3404907300400,Martin McLaughlin,136,0.04
House,52,Libertyville SD 70,3404907000200,Martin McLaughlin,525,0.25
House,52,Mundelein Cons HSD 120,3404912001300,Martin McLaughlin,2241,1
House,52,Mundelein ESD 75,3404907500200,Martin McLaughlin,562,0.36
House,52,Wauconda CUSD 118,3404911802600,Martin McLaughlin,3626,0.86
House,53,Arlington Heights SD 25,0501602500200,Nicolle Grasse,1902,0.36
House,53,CCSD 62,0501606200400,Nicolle Grasse,950,0.21
House,53,Comm Cons SD 59,0501605900400,Nicolle Grasse,2482,0.43
House,53,Mount Prospect SD 57,0501605700200,Nicolle Grasse,2113,1
House,53,Palatine CCSD 15,0501601500400,Nicolle Grasse,2929,0.26
House,53,Township HSD 214,0501621401700,Nicolle Grasse,1901,0.16
House,54,Arlington Heights SD 25,0501602500200,Mary Beth Canty,3364,0.64
House,54,Barrington CUSD 220,3404922002600,Mary Beth Canty,193,0.02
House,54,Palatine CCSD 15,0501601500400,Mary Beth Canty,2695,0.24
House,54,Prospect Heights SD 23,0501602300200,Mary Beth Canty,1461,1
House,54,River Trails SD 26,0501602600200,Mary Beth Canty,856,0.58
House,54,Township HSD 211,0501621101700,Mary Beth Canty,2525,0.21
House,54,Township HSD 214,0501621401700,Mary Beth Canty,6110,0.51
House,54,Wheeling CCSD 21,0501602100400,Mary Beth Canty,2379,0.39
House,55,CCSD 62,0501606200400,Martin J. Moylan,2467,0.56
House,55,East Maine SD 63,0501606300200,Martin J. Moylan,1663,0.46
House,55,Maine Township HSD 207,0501620701700,Martin J. Moylan,4291,0.7
House,55,Park Ridge CCSD 64,0501606400400,Martin J. Moylan,4588,1
House,56,CCSD 62,0501606200400,Michelle Mussman,1027,0.23
House,56,Comm Cons SD 59,0501605900400,Michelle Mussman,1226,0.21
House,56,Keeneyville SD 20,1902202000200,Michelle Mussman,836,0.64
House,56,Maine Township HSD 207,0501620701700,Michelle Mussman,1820,0.3
House,56,SD U-46,3104504602200,Michelle Mussman,499,0.01
House,56,Schaumburg CCSD 54,0501605400400,Michelle Mussman,5737,0.38
House,56,Township HSD 211,0501621101700,Michelle Mussman,2525,0.21
House,57,Glenbrook HSD 225,0501622501700,Tracy Katz Muhl,0,0
House,57,Glencoe SD 35,0501603500200,Tracy Katz Muhl,1202,1
House,57,Glenview CCSD 34,0501603400400,Tracy Katz Muhl,449,0.1
House,57,New Trier Twp HSD 203,0501620301700,Tracy Katz Muhl,941,0.25
House,57,Northbrook ESD 27,0501602700200,Tracy Katz Muhl,877,0.66
House,57,Northbrook SD 28,0501602800200,Tracy Katz Muhl,1842,1
House,57,Northbrook/Glenview SD 30,0501603000200,Tracy Katz Muhl,485,0.39
House,57,River Trails SD 26,0501602600200,Tracy Katz Muhl,628,0.42
House,57,Sunset Ridge SD 29,0501602900200,Tracy Katz Muhl,480,0.99
House,57,Township HSD 214,0501621401700,Tracy Katz Muhl,1623,0.14
House,57,West Northfield SD 31,0501603100200,Tracy Katz Muhl,312,0.33
House,57,Wheeling CCSD 21,0501602100400,Tracy Katz Muhl,2611,0.42
House,58,Bannockburn SD 106,3404910600200,Bob Morgan,169,1
House,58,Deerfield SD 109,3404910900200,Bob Morgan,2707,1
House,58,Lake Bluff ESD 65,3404906500200,Bob Morgan,874,1
House,58,Lake Forest CHSD 115,3404911501600,Bob Morgan,1366,1
House,58,Lake Forest SD 67,3404906700500,Bob Morgan,1650,1
House,58,Lincolnshire-Prairieview SD 103,3404910300200,Bob Morgan,1288,0.68
House,58,North Chicago SD 187,3404918702600,Bob Morgan,386,0.11
House,58,North Shore SD 112,3404911200200,Bob Morgan,3739,1
House,58,Northbrook ESD 27,0501602700200,Bob Morgan,448,0.34
House,58,Rondout SD 72,3404907200200,Bob Morgan,146,1
House,58,Twp HSD 113,3404911301700,Bob Morgan,3060,1
House,59,Adlai E Stevenson HSD 125,3404912501300,Daniel Didech,4573,1
House,59,Aptakisic-Tripp CCSD 102,3404910200400,Daniel Didech,2538,1
House,59,CHSD 128,3404912801600,Daniel Didech,1442,0.44
House,59,Hawthorn CCSD 73,3404907300400,Daniel Didech,3330,0.96
House,59,Kildeer Countryside CCSD 96,3404909600400,Daniel Didech,1945,0.56
House,59,Lincolnshire-Prairieview SD 103,3404910300200,Daniel Didech,604,0.32
House,59,Mundelein ESD 75,3404907500200,Daniel Didech,989,0.64
House,59,Oak Grove SD 68 Green Oaks,3404906800200,Daniel Didech,910,1
House,59,Wheeling CCSD 21,0501602100400,Daniel Didech,1001,0.16
House,60,Gurnee SD 56,3404905600200,Rita Mayfield,1448,0.79
House,60,North Chicago SD 187,3404918702600,Rita Mayfield,2192,0.65
House,60,Waukegan CUSD 60,3404906002600,Rita Mayfield,12758,0.94
House,61,Beach Park CCSD 3,3404900300400,Joyce Mason,1943,1
House,61,CHSD 117,3404911701600,Joyce Mason,1265,0.49
House,61,Gurnee SD 56,3404905600200,Joyce Mason,392,0.21
House,61,Lake Villa CCSD 41,3404904100400,Joyce Mason,559,0.24
House,61,Millburn CCSD 24,3404902400400,Joyce Mason,1093,1
House,61,Warren Twp HSD 121,3404912101700,Joyce Mason,3523,1
House,61,Waukegan CUSD 60,3404906002600,Joyce Mason,788,0.06
House,61,Winthrop Harbor SD 1,3404900100200,Joyce Mason,581,1
House,61,Woodland CCSD 50,3404905000400,Joyce Mason,4511,1
House,61,Zion ESD 6,3404900600200,Joyce Mason,2092,1
House,61,Zion-Benton Twp HSD 126,3404912601700,Joyce Mason,2508,1
House,62,Big Hollow SD 38,3404903800200,Laura Faver Dias,1684,1
House,62,CHSD 128,3404912801600,Laura Faver Dias,1765,0.54
House,62,Gavin SD 37,3404903700200,Laura Faver Dias,285,0.37
House,62,Grayslake CCSD 46,3404904600400,Laura Faver Dias,3514,1
House,62,Grayslake CHSD 127,3404912701600,Laura Faver Dias,2493,1
House,62,Libertyville SD 70,3404907000200,Laura Faver Dias,1580,0.75
House,62,Round Lake CUSD 116,3404911602600,Laura Faver Dias,5689,0.93
House,63,CHSD 155,4406315501600,Steven Reick,2529,0.47
House,63,CUSD 300,3104530002600,Steven Reick,463,0.02
House,63,Cary CCSD 26,4406302600400,Steven Reick,2330,1
House,63,Crystal Lake CCSD 47,4406304700400,Steven Reick,2222,0.32
House,63,McHenry CCSD 15,4406301500400,Steven Reick,1748,0.43
House,63,McHenry CHSD 156,4406315601600,Steven Reick,2177,1
House,63,Prairie Grove CSD 46,4406304600300,Steven Reick,867,1
House,63,Wauconda CUSD 118,3404911802600,Steven Reick,567,0.14
House,63,Woodstock CUSD 200,4406320002600,Steven Reick,4859,0.79
House,64,Antioch CCSD 34,3404903400400,Tom Weber,2640,1
House,64,CHSD 117,3404911701600,Tom Weber,1262,0.49
House,64,Emmons SD 33,3404903300200,Tom Weber,274,1
House,64,Fox Lake GSD 114,3404911400200,Tom Weber,619,1
House,64,Gavin SD 37,3404903700200,Tom Weber,488,0.63
House,64,Grant CHSD 124,3404912401600,Tom Weber,1778,1
House,64,Grass Lake SD 36,3404903600200,Tom Weber,176,1
House,64,Harrison SD 36,4406303600200,Tom Weber,408,1
House,64,Johnsburg CUSD 12,4406301202600,Tom Weber,1668,1
House,64,Lake Villa CCSD 41,3404904100400,Tom Weber,1812,0.76
House,64,McHenry CCSD 15,4406301500400,Tom Weber,2283,0.57
House,64,Nippersink SD 2,4406300200300,Tom Weber,711,0.64
House,65,Central CUSD 301,3104530102600,Dan Ugaste,4105,0.84
House,65,Geneva CUSD 304,3104530402600,Dan Ugaste,1138,0.23
House,65,Kaneland CUSD 302,3104530202600,Dan Ugaste,438,0.11
House,65,SD U-46,3104504602200,Dan Ugaste,1697,0.05
House,65,St Charles CUSD 303,3104530302600,Dan Ugaste,8956,0.77
House,66,CHSD 155,4406315501600,Suzanne M. Ness,2704,0.51
House,66,CUSD 300,3104530002600,Suzanne M. Ness,9406,0.47
House,66,Central CUSD 301,3104530102600,Suzanne M. Ness,767,0.16
House,66,Crystal Lake CCSD 47,4406304700400,Suzanne M. Ness,3172,0.45
House,66,SD U-46,3104504602200,Suzanne M. Ness,1346,0.04
House,67,Harlem UD 122,0410112202200,"Maurice A. West, II",2507,0.4
House,67,Rockford SD 205,0410120502500,"Maurice A. West, II",15027,0.55
House,68,Belvidere CUSD 100,0400410002600,Dave Vella,4009,0.54
House,68,Rockford SD 205,0410120502500,Dave Vella,10530,0.39
House,69,Alden Hebron SD 19,4406301902400,Joe C. Sosnowski,411,1
House,69,Belvidere CUSD 100,0400410002600,Joe C. Sosnowski,3337,0.45
House,69,Crystal Lake CCSD 47,4406304700400,Joe C. Sosnowski,487,0.07
House,69,Harvard CUSD 50,4406305002600,Joe C. Sosnowski,2494,1
House,69,Huntley Community School District 158,4406315802200,Joe C. Sosnowski,6661,0.79
House,69,Marengo CHSD 154,4406315401600,Joe C. Sosnowski,666,1
House,69,Marengo-Union E Cons D 165,4406316500300,Joe C. Sosnowski,1085,1
House,69,Nippersink SD 2,4406300200300,Joe C. Sosnowski,403,0.36
House,69,North Boone CUSD 200,0400420002600,Joe C. Sosnowski,1349,0.91
House,69,Richmond-Burton CHSD 157,4406315701600,Joe C. Sosnowski,531,1
House,69,Riley CCSD 18,4406301800400,Joe C. Sosnowski,240,1
House,69,Woodstock CUSD 200,4406320002600,Joe C. Sosnowski,1223,0.2
House,70,CUSD 300,3104530002600,Jeff Keicher,4929,0.24
House,70,Crystal Lake CCSD 47,4406304700400,Jeff Keicher,911,0.13
House,70,DeKalb CUSD 428,1601942802600,Jeff Keicher,504,0.08
House,70,Geneva CUSD 304,3104530402600,Jeff Keicher,350,0.07
House,70,Hinckley Big Rock CUSD 429,1601942902600,Jeff Keicher,691,1
House,70,Huntley Community School District 158,4406315802200,Jeff Keicher,1820,0.21
House,70,Kaneland CUSD 302,3104530202600,Jeff Keicher,3024,0.78
House,70,Sycamore CUSD 427,1601942702600,Jeff Keicher,3597,1
House,71,AlWood CUSD 225,2803722502600,Dan Swanson,182,0.49
House,71,Bushnell Prairie City CUSD 170,2606217002600,Dan Swanson,587,1
House,71,Carbon Cliff-Barstow SD 36,4908103600200,Dan Swanson,275,1
House,71,Colona SD 190,2803719000200,Dan Swanson,375,1
House,71,East Moline SD 37,4908103700200,Dan Swanson,306,0.12
House,71,Galesburg CUSD 205,3304820502600,Dan Swanson,3861,1
House,71,Knoxville CUSD 202,3304820202600,Dan Swanson,936,1
House,71,Macomb CUSD 185,2606218502600,Dan Swanson,778,0.4
House,71,Moline-Coal Valley CUSD 40,4908104002200,Dan Swanson,886,0.12
House,71,Monmouth-Roseville CUSD 238,3309423802600,Dan Swanson,1576,1
House,71,Orion CUSD 223,2803722302600,Dan Swanson,965,1
House,71,Sherrard CUSD 200,4908120002600,Dan Swanson,885,0.67
House,71,United CUSD 304,3309430402600,Dan Swanson,509,0.53
House,71,West Prairie CUSD 103,2606210302600,Dan Swanson,152,0.26
